"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","838","자주하는 질문 확인","","2026-07-09","passed","2026-07-09","","","",""
"","18478","GNB 메뉴별 화면 확인","","2026-07-09","passed","2026-07-09","","","",""
"","20018","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","736","연락처 관리 확인","","2026-07-09","passed","2026-07-09","","","",""
"","843","문의 내역 확인","","2026-07-09","passed","2026-07-09","","","",""
"","789","간편 로그인 연결 확인","","2026-07-09","passed","2026-07-09","","","",""
"","1515","취소/교환/반품 내역 확인","","2026-07-09","passed","2026-07-09","","","",""
"","5535","주문 내역 확인","","2026-07-09","passed","2026-07-09","","","",""
"","41761","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-09","failed","2026-07-09","","","",""
"","37804","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-09","passed","2026-07-09","","","",""
"","191","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14640","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","786","최근 본 상품 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14165","검색 후 상품 상세 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","778","방송 알림 설정 확인","","2026-07-09","passed","2026-07-09","","","",""
"","17987","상품 > 좋아요 추가 및 삭제 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14521","상품 > 상세정보 탭 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
"","17357","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-09","passed","2026-07-09","","","",""
"","896","잔액형 상품권 내역 확인","","2026-07-09","passed","2026-07-09","","","",""
"","16479","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","822","거래 증빙 서류 신청/조회 확인","","2026-07-09","passed","2026-07-09","","","",""
"","798","선물 메시지 관리 확인","","2026-07-09","passed","2026-07-09","","","",""
"","20612","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-09","passed","2026-07-09","","","",""
"","16355","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14569","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","11823","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14372","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
"","913","1:1 문의하기 확인","","2026-07-09","passed","2026-07-09","","","",""
"","1600","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-09","passed","2026-07-09","","","",""
"","798","알파포인트 확인","","2026-07-09","passed","2026-07-09","","","",""
"","131","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-09","passed","2026-07-09","","","",""
"","1434","상품평 확인","","2026-07-09","passed","2026-07-09","","","",""
"","11050","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
