"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7613","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-02","passed","2026-07-02","","","",""
"","38572","일반 계정 로그인 확인","","2026-07-02","passed","2026-07-02","","","",""
"","11706","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-02","passed","2026-07-02","","","",""
"","16409","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-02","passed","2026-07-02","","","",""
"","747","거래 증빙 서류 신청/조회 확인","","2026-07-02","passed","2026-07-02","","","",""
"","4387","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-02","passed","2026-07-02","","","",""
"","1524","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-02","passed","2026-07-02","","","",""
"","6642","상품 > 구매정보 탭 노출 확인","","2026-07-02","passed","2026-07-02","","","",""
"","6161","상품 > 상세정보 탭 노출 확인","","2026-07-02","passed","2026-07-02","","","",""
"","805","1:1 문의하기 확인","","2026-07-02","passed","2026-07-02","","","",""
"","996","간편 로그인 연결 확인","","2026-07-02","passed","2026-07-02","","","",""
"","8477","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-02","passed","2026-07-02","","","",""
"","1249","혜택 관리 확인","","2026-07-02","passed","2026-07-02","","","",""
"","487","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-02","passed","2026-07-02","","","",""
"","228","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-02","passed","2026-07-02","","","",""
"","1304","알파포인트 확인","","2026-07-02","passed","2026-07-02","","","",""
"","284","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-02","passed","2026-07-02","","","",""
"","18809","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-02","passed","2026-07-02","","","",""
"","14560","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-02","passed","2026-07-02","","","",""
"","813","문의 내역 확인","","2026-07-02","passed","2026-07-02","","","",""
"","1417","최근 본 상품 확인","","2026-07-02","passed","2026-07-02","","","",""
"","18611","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-02","passed","2026-07-02","","","",""
"","14741","검색 후 상품 상세 페이지 이동 확인","","2026-07-02","passed","2026-07-02","","","",""
"","792","좋아요 확인","","2026-07-02","passed","2026-07-02","","","",""
"","21903","회원 정보 수정 확인","","2026-07-02","passed","2026-07-02","","","",""
"","821","연락처 관리 확인","","2026-07-02","passed","2026-07-02","","","",""
"","40361","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-02","passed","2026-07-02","","","",""
"","1477","선물 메시지 관리 확인","","2026-07-02","passed","2026-07-02","","","",""
