"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22077","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-09-10","failed","2026-09-10","","","",""
"","1709","환불 계좌 관리 확인","","2026-09-10","passed","2026-09-10","","","",""
"","2032","공지 사항 확인","","2026-09-10","passed","2026-09-10","","","",""
"","1736","장바구니 확인","","2026-09-10","passed","2026-09-10","","","",""
"","7671","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","22694","상품 > 좋아요 추가 및 삭제 확인","","2026-09-10","failed","2026-09-10","","","",""
"","7664","주문 내역 확인","","2026-09-10","passed","2026-09-10","","","",""
"","195","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-09-10","passed","2026-09-10","","","",""
"","16422","상품 > 구매하기 주문서 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","2890","취소/교환/반품 내역 확인","","2026-09-10","passed","2026-09-10","","","",""
"","45945","검색 후 상품 상세 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","18558","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","34484","상품 > 장바구니 상품 추가 확인","","2026-09-10","failed","2026-09-10","","","",""
"","7423","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","1689","간편 로그인 연결 확인","","2026-09-10","passed","2026-09-10","","","",""
"","7762","ON AIR > VOD 영상 재생 확인","","2026-09-10","passed","2026-09-10","","","",""
"","10257","상품 > 상품평 탭 노출 확인","","2026-09-10","passed","2026-09-10","","","",""
"","17740","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","16356","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","13260","카테고리 정상 노출 및 필터 기능 확인","","2026-09-10","passed","2026-09-10","","","",""
"","12730","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","1746","자주하는 질문 확인","","2026-09-10","passed","2026-09-10","","","",""
"","567","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-09-10","passed","2026-09-10","","","",""
"","40544","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-09-10","failed","2026-09-10","","","",""
"","7396","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","1696","방송 알림 설정 확인","","2026-09-10","passed","2026-09-10","","","",""
"","18312","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-09-10","passed","2026-09-10","","","",""
"","2468","상품평 확인","","2026-09-10","passed","2026-09-10","","","",""
"","36195","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-09-10","passed","2026-09-10","","","",""
"","1684","최근 본 상품 확인","","2026-09-10","passed","2026-09-10","","","",""
"","2409","좋아요 확인","","2026-09-10","passed","2026-09-10","","","",""
"","5794","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-09-10","passed","2026-09-10","","","",""
"","6179","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-09-10","failed","2026-09-10","","","",""
"","1677","1:1 문의하기 확인","","2026-09-10","passed","2026-09-10","","","",""
"","12052","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-09-10","passed","2026-09-10","","","",""
"","13239","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-09-10","passed","2026-09-10","","","",""
"","1756","기프티쇼 선물함 확인","","2026-09-10","passed","2026-09-10","","","",""
