"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","984","1:1 문의하기 확인","","2026-07-07","passed","2026-07-07","","","",""
"","14747","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","881","알파포인트 확인","","2026-07-07","passed","2026-07-07","","","",""
"","948","이용권등록 확인","","2026-07-07","passed","2026-07-07","","","",""
"","12232","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-07","passed","2026-07-07","","","",""
"","1018","배송지 관리 확인","","2026-07-07","passed","2026-07-07","","","",""
"","899","간편 로그인 연결 확인","","2026-07-07","passed","2026-07-07","","","",""
"","15242","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","1067","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-07","passed","2026-07-07","","","",""
"","19204","GNB 메뉴별 화면 확인","","2026-07-07","passed","2026-07-07","","","",""
"","19321","상품 > 좋아요 추가 및 삭제 확인","","2026-07-07","passed","2026-07-07","","","",""
"","15262","상품 > 상세정보 탭 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
"","10410","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","17525","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-07","passed","2026-07-07","","","",""
"","8787","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","17010","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-07","passed","2026-07-07","","","",""
"","11613","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","9785","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","13225","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-07","passed","2026-07-07","","","",""
"","14438","상품 > 상품평 탭 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
"","972","문의 내역 확인","","2026-07-07","passed","2026-07-07","","","",""
"","18400","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","30717","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","889","최근 본 상품 확인","","2026-07-07","passed","2026-07-07","","","",""
"","886","환불 계좌 관리 확인","","2026-07-07","passed","2026-07-07","","","",""
"","927","공지 사항 확인","","2026-07-07","passed","2026-07-07","","","",""
"","877","장바구니 확인","","2026-07-07","passed","2026-07-07","","","",""
"","22092","회원 정보 수정 확인","","2026-07-07","passed","2026-07-07","","","",""
"","865","기프티쇼 선물함 확인","","2026-07-07","passed","2026-07-07","","","",""
"","19936","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-07","failed","2026-07-07","","","",""
"","816","방송 알림 설정 확인","","2026-07-07","passed","2026-07-07","","","",""
"","994","혜택 관리 확인","","2026-07-07","passed","2026-07-07","","","",""
"","47898","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-07","passed","2026-07-07","","","",""
"","14744","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
"","893","선물 메시지 관리 확인","","2026-07-07","passed","2026-07-07","","","",""
"","11945","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","913","잔액형 상품권 내역 확인","","2026-07-07","passed","2026-07-07","","","",""
"","194","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-07","passed","2026-07-07","","","",""
"","14308","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","12917","주문 내역 확인","","2026-07-07","passed","2026-07-07","","","",""
"","17128","카테고리 정상 노출 및 필터 기능 확인","","2026-07-07","passed","2026-07-07","","","",""
"","26245","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","20061","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-07","failed","2026-07-07","","","",""
"","21548","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-07","failed","2026-07-07","","","",""
"","10248","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","858","좋아요 확인","","2026-07-07","passed","2026-07-07","","","",""
"","5437","검색 후 상품 상세 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","5702","ON AIR > VOD 영상 재생 확인","","2026-07-07","passed","2026-07-07","","","",""
"","30979","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-07","failed","2026-07-07","","","",""
"","873","거래 증빙 서류 신청/조회 확인","","2026-07-07","passed","2026-07-07","","","",""
"","24646","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-07","failed","2026-07-07","","","",""
"","20472","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","1547","취소/교환/반품 내역 확인","","2026-07-07","passed","2026-07-07","","","",""
"","611","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","11453","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
"","128","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-07","passed","2026-07-07","","","",""
"","19023","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
"","840","연락처 관리 확인","","2026-07-07","passed","2026-07-07","","","",""
"","15156","상품 > 구매정보 탭 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
"","7791","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
"","914","자주하는 질문 확인","","2026-07-07","passed","2026-07-07","","","",""
"","18907","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","1555","상품평 확인","","2026-07-07","passed","2026-07-07","","","",""
"","11813","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-07","passed","2026-07-07","","","",""
"","27647","상품 > 장바구니 상품 추가 확인","","2026-07-07","passed","2026-07-07","","","",""
"","56897","일반 계정 로그인 확인","","2026-07-07","passed","2026-07-07","","","",""
"","499","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-07","passed","2026-07-07","","","",""
"","13169","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-07","passed","2026-07-07","","","",""
"","14945","상품 > 상품문의 탭 노출 확인","","2026-07-07","passed","2026-07-07","","","",""
