"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10803","검색 후 상품 상세 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","23607","상품 > 좋아요 추가 및 삭제 확인","","2026-09-11","failed","2026-09-11","","","",""
"","23239","회원 정보 수정 확인","","2026-09-11","passed","2026-09-11","","","",""
"","10658","검색 추천구좌 상품 및 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","23743","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-09-11","passed","2026-09-11","","","",""
"","2826","취소/교환/반품 내역 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1676","연락처 관리 확인","","2026-09-11","passed","2026-09-11","","","",""
"","20276","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-09-11","failed","2026-09-11","","","",""
"","9924","상품 > 상세정보 탭 노출 확인","","2026-09-11","passed","2026-09-11","","","",""
"","24564","상품 추천구좌 상품 및 페이지 이동 확인","","2026-09-11","failed","2026-09-11","","","",""
"","2039","혜택 관리 확인","","2026-09-11","passed","2026-09-11","","","",""
"","12443","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","10636","상품 > 상품문의 탭 노출 확인","","2026-09-11","passed","2026-09-11","","","",""
"","18055","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-09-11","passed","2026-09-11","","","",""
"","6176","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-09-11","failed","2026-09-11","","","",""
"","1961","공지 사항 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1884","방송 알림 설정 확인","","2026-09-11","passed","2026-09-11","","","",""
"","48496","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-09-11","passed","2026-09-11","","","",""
"","13725","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","77632","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-09-11","failed","2026-09-11","","","",""
"","2094","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-09-11","passed","2026-09-11","","","",""
"","7961","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-09-11","passed","2026-09-11","","","",""
"","17081","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","2302","상품평 확인","","2026-09-11","passed","2026-09-11","","","",""
"","9760","주문 내역 확인","","2026-09-11","passed","2026-09-11","","","",""
"","13058","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-09-11","passed","2026-09-11","","","",""
"","2901","좋아요 확인","","2026-09-11","passed","2026-09-11","","","",""
"","10399","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1849","최근 본 상품 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1952","문의 내역 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1830","1:1 문의하기 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1694","거래 증빙 서류 신청/조회 확인","","2026-09-11","passed","2026-09-11","","","",""
"","15147","카테고리 정상 노출 및 필터 기능 확인","","2026-09-11","passed","2026-09-11","","","",""
"","54582","상품 > 장바구니 상품 추가 확인","","2026-09-11","failed","2026-09-11","","","",""
"","8271","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1798","기프티쇼 선물함 확인","","2026-09-11","passed","2026-09-11","","","",""
"","11492","상품 > 상품평 탭 노출 확인","","2026-09-11","passed","2026-09-11","","","",""
"","13115","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-09-11","passed","2026-09-11","","","",""
"","29923","일반 계정 로그인 확인","","2026-09-11","passed","2026-09-11","","","",""
"","9457","ON AIR > VOD 영상 재생 확인","","2026-09-11","passed","2026-09-11","","","",""
"","25935","상품 > 선물하기 주문서 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","23196","GNB 메뉴별 화면 확인","","2026-09-11","passed","2026-09-11","","","",""
"","16604","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-09-11","passed","2026-09-11","","","",""
"","19411","기프티쇼 카테고리 및 필터 기능 확인","","2026-09-11","passed","2026-09-11","","","",""
"","1726","선물 메시지 관리 확인","","2026-09-11","passed","2026-09-11","","","",""
"","11257","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-09-11","passed","2026-09-11","","","",""
"","7014","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-09-11","passed","2026-09-11","","","",""
