"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11520","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14130","검색 후 상품 상세 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","844","자주하는 질문 확인","","2026-07-13","passed","2026-07-13","","","",""
"","810","좋아요 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12192","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1330","장바구니 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14","거래 증빙 서류 신청/조회 확인","","2026-07-10","failed","2026-07-10","","","",""
"","1629","장바구니 확인","","2026-07-13","passed","2026-07-13","","","",""
"","10945","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","802","기프티쇼 선물함 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14297","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","50084","일반 계정 로그인 확인","","2026-07-10","passed","2026-07-10","","","",""
"","239","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","874","잔액형 상품권 내역 확인","","2026-07-10","passed","2026-07-10","","","",""
"","12283","ON AIR > VOD 영상 재생 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1859","좋아요 확인","","2026-07-10","passed","2026-07-10","","","",""
"","23246","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","21757","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15519","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14903","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","98","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","761","최근 본 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","13918","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22387","상품 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14676","상품 > 구매정보 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","803","환불 계좌 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","15585","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","429","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12063","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","767","간편 로그인 연결 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14505","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1170","연락처 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17423","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","3916","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","782","방송 알림 설정 확인","","2026-07-10","passed","2026-07-10","","","",""
"","18","상품 > 구매정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","20185","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
