"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","789","잔액형 상품권 내역 확인","","2026-07-14","passed","2026-07-14","","","",""
"","210","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11905","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11938","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","8362","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","288","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","41823","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-14","passed","2026-07-14","","","",""
"","22162","회원 정보 수정 확인","","2026-07-14","passed","2026-07-14","","","",""
"","124","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","15188","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14783","상품 > 상품평 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","17540","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","16932","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","7185","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","9066","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1007","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1501","배송지 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
