"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26240","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","12195","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-06","passed","2026-07-06","","","",""
"","18147","카테고리 정상 노출 및 필터 기능 확인","","2026-07-06","passed","2026-07-06","","","",""
"","27844","상품 > 장바구니 상품 추가 확인","","2026-07-06","passed","2026-07-06","","","",""
"","15857","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","14546","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","15140","상품 > 상품문의 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","22917","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-06","failed","2026-07-06","","","",""
"","14003","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-06","passed","2026-07-06","","","",""
"","13065","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","1038","알파포인트 확인","","2026-07-06","passed","2026-07-06","","","",""
"","4773","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","2581","이용권등록 확인","","2026-07-06","passed","2026-07-06","","","",""
"","22876","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-06","failed","2026-07-06","","","",""
"","1085","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-06","passed","2026-07-06","","","",""
"","26346","회원 정보 수정 확인","","2026-07-06","passed","2026-07-06","","","",""
"","22303","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-06","passed","2026-07-06","","","",""
"","2073","장바구니 확인","","2026-07-06","passed","2026-07-06","","","",""
"","15382","상품 > 상세정보 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","19728","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
