"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1395","상품평 확인","","2026-07-08","passed","2026-07-08","","","",""
"","1069","장바구니 확인","","2026-07-08","passed","2026-07-08","","","",""
"","20309","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","879","간편 로그인 연결 확인","","2026-07-08","passed","2026-07-08","","","",""
"","12038","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","12288","상품 > 좋아요 추가 및 삭제 확인","","2026-07-08","passed","2026-07-08","","","",""
"","18754","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-08","passed","2026-07-08","","","",""
"","493","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","11830","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","1549","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-08","passed","2026-07-08","","","",""
"","8634","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-08","passed","2026-07-08","","","",""
"","21854","회원 정보 수정 확인","","2026-07-08","passed","2026-07-08","","","",""
"","1074","연락처 관리 확인","","2026-07-08","passed","2026-07-08","","","",""
"","890","알파포인트 확인","","2026-07-08","passed","2026-07-08","","","",""
"","767","문의 내역 확인","","2026-07-08","passed","2026-07-08","","","",""
"","9867","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","19894","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-08","passed","2026-07-08","","","",""
"","14629","검색 후 상품 상세 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","12145","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","805","이용권등록 확인","","2026-07-08","passed","2026-07-08","","","",""
"","11861","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-08","passed","2026-07-08","","","",""
"","809","최근 본 상품 확인","","2026-07-08","passed","2026-07-08","","","",""
"","185","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-08","passed","2026-07-08","","","",""
"","14675","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-08","passed","2026-07-08","","","",""
"","906","거래 증빙 서류 신청/조회 확인","","2026-07-08","passed","2026-07-08","","","",""
"","41143","일반 계정 로그인 확인","","2026-07-08","passed","2026-07-08","","","",""
"","798","기프티쇼 선물함 확인","","2026-07-08","passed","2026-07-08","","","",""
